NY,1
NY,2
NY,3
NY,4
NY,5
NY,6
NY,7
NY,8
NY,9
NY,10
NY,11
NY,12
NY,13
NY,14
NY,15
NY,16
NY,17
NY,18
NY,19
NY,20
NY,21
NY,22
NY,23
NY,24
NY,25
NY,26
NY,27
